Variable,Model,Detail,Sampling,Accuracy,F1_low,F1_high,Precision_low,Recall_low,Precision_high,Recall_high
Transfer learning vs average income,Decision Tree,Features level,smote,0.920863309352518,0.956636005256242,0.547945205479452,0.986449864498645,0.928571428571429,0.416666666666667,0.8
Transfer learning vs average income,Gradient Boosting,Features level,no sampling,0.985611510791367,0.992405063291139,0.863636363636364,0.984924623115578,1,1,0.76
Transfer learning vs average income,Gradient Boosting,Features level,down,0.925659472422062,0.959264126149803,0.575342465753425,0.989159891598916,0.931122448979592,0.4375,0.84
Transfer learning vs average income,Gradient Boosting,Features level,up,0.97841726618705,0.988535031847134,0.816326530612245,0.987277353689568,0.989795918367347,0.833333333333333,0.8
Transfer learning vs average income,Gradient Boosting,Features level,smote,0.966426858513189,0.982005141388175,0.75,0.989637305699482,0.974489795918367,0.67741935483871,0.84
lights vs median income,logistic ridge regression,Features standardised,no sampling,0.971223021582734,0.985365853658537,0.142857142857143,0.971153846153846,1,1,0.0769230769230769
lights vs median income,logistic ridge regression,Features standardised,down,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
lights vs median income,logistic ridge regression,Features standardised,up,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
lights vs median income,logistic ridge regression,Features standardised,smote,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
lights vs median income,logistic lasso regression,Features standardised,no sampling,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
lights vs median income,logistic lasso regression,Features standardised,down,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
lights vs median income,logistic lasso regression,Features standardised,up,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
lights vs median income,logistic lasso regression,Features standardised,smote,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
lights vs median income,logistic ridge regression,Features level,no sampling,0.966426858513189,0.982843137254902,0.222222222222222,0.973300970873786,0.992574257425743,0.4,0.153846153846154
lights vs median income,logistic ridge regression,Features level,down,0.971223021582734,0.985365853658537,0.142857142857143,0.971153846153846,1,1,0.0769230769230769
lights vs median income,logistic ridge regression,Features level,up,0.966426858513189,0.982926829268293,,0.96875,0.997524752475248,0,0
lights vs median income,logistic ridge regression,Features level,smote,0.968824940047962,0.984126984126984,0.133333333333333,0.971084337349398,0.997524752475248,0.5,0.0769230769230769
lights vs median income,logistic lasso regression,Features level,no sampling,0.961630695443645,0.980440097799511,,0.968599033816425,0.992574257425743,0,0
lights vs median income,logistic lasso regression,Features level,down,0.964028776978417,0.981640146878825,0.117647058823529,0.970944309927361,0.992574257425743,0.25,0.0769230769230769
lights vs median income,logistic lasso regression,Features level,up,0.968824940047962,0.984088127294982,0.235294117647059,0.973365617433414,0.995049504950495,0.5,0.153846153846154
lights vs median income,logistic lasso regression,Features level,smote,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
lights vs median income,Decision Tree,Features standardised,no sampling,0.980815347721822,0.990074441687345,0.714285714285714,0.992537313432836,0.987623762376238,0.666666666666667,0.769230769230769
lights vs median income,Decision Tree,Features standardised,down,0.908872901678657,0.950904392764858,0.366666666666667,0.994594594594595,0.910891089108911,0.234042553191489,0.846153846153846
lights vs median income,Decision Tree,Features standardised,up,0.959232613908873,0.978670012547051,0.540540540540541,0.99236641221374,0.965346534653465,0.416666666666667,0.769230769230769
lights vs median income,Decision Tree,Features standardised,smote,0.935251798561151,0.965605095541401,0.448979591836735,0.994750656167979,0.938118811881188,0.305555555555556,0.846153846153846
lights vs median income,Gradient Boosting,Features standardised,no sampling,0.97841726618705,0.988929889298893,0.571428571428571,0.982885085574572,0.995049504950495,0.75,0.461538461538462
lights vs median income,Gradient Boosting,Features standardised,down,0.920863309352518,0.957637997432606,0.4,0.994666666666667,0.923267326732673,0.261904761904762,0.846153846153846
lights vs median income,Gradient Boosting,Features standardised,up,0.973621103117506,0.986335403726708,0.620689655172414,0.99002493765586,0.982673267326733,0.5625,0.692307692307692
lights vs median income,Gradient Boosting,Features standardised,smote,0.954436450839328,0.976040353089533,0.536585365853659,0.994858611825193,0.957920792079208,0.392857142857143,0.846153846153846
lights vs median income,Decision Tree,Features level,no sampling,0.980815347721822,0.990074441687345,0.714285714285714,0.992537313432836,0.987623762376238,0.666666666666667,0.769230769230769
lights vs median income,Decision Tree,Features level,down,0.86810551558753,0.927152317880795,0.30379746835443,0.997150997150997,0.866336633663366,0.181818181818182,0.923076923076923
lights vs median income,Decision Tree,Features level,up,0.954436450839328,0.976100628930818,0.512820512820513,0.9923273657289,0.96039603960396,0.384615384615385,0.769230769230769
lights vs median income,Decision Tree,Features level,smote,0.90167865707434,0.946822308690013,0.349206349206349,0.994550408719346,0.903465346534654,0.22,0.846153846153846
lights vs median income,Gradient Boosting,Features level,no sampling,0.980815347721822,0.990147783251231,0.636363636363636,0.985294117647059,0.995049504950495,0.777777777777778,0.538461538461538
lights vs median income,Gradient Boosting,Features level,down,0.928057553956835,0.961538461538461,0.444444444444444,0.997340425531915,0.928217821782178,0.292682926829268,0.923076923076923
lights vs median income,Gradient Boosting,Features level,up,0.976019184652278,0.987562189054727,0.666666666666667,0.9925,0.982673267326733,0.588235294117647,0.769230769230769
lights vs median income,Gradient Boosting,Features level,smote,0.949640287769784,0.973451327433628,0.511627906976744,0.994832041343669,0.952970297029703,0.366666666666667,0.846153846153846
Images basic features vs median income,logistic ridge regression,Features standardised,no sampling,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
Images basic features vs median income,logistic ridge regression,Features standardised,down,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
Images basic features vs median income,logistic ridge regression,Features standardised,up,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
Images basic features vs median income,logistic ridge regression,Features standardised,smote,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
Images basic features vs median income,logistic lasso regression,Features standardised,no sampling,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
Images basic features vs median income,logistic lasso regression,Features standardised,down,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
Images basic features vs median income,logistic lasso regression,Features standardised,up,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
Images basic features vs median income,logistic lasso regression,Features standardised,smote,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
Images basic features vs median income,logistic ridge regression,Features level,no sampling,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
Images basic features vs median income,logistic ridge regression,Features level,down,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
Images basic features vs median income,logistic ridge regression,Features level,up,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
Images basic features vs median income,logistic ridge regression,Features level,smote,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
Images basic features vs median income,logistic lasso regression,Features level,no sampling,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
Images basic features vs median income,logistic lasso regression,Features level,down,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
Images basic features vs median income,logistic lasso regression,Features level,up,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
Images basic features vs median income,logistic lasso regression,Features level,smote,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
Images basic features vs median income,Decision Tree,Features standardised,no sampling,0.961630695443645,0.98019801980198,0.384615384615385,0.98019801980198,0.98019801980198,0.384615384615385,0.384615384615385
Images basic features vs median income,Decision Tree,Features standardised,down,0.808153477218225,0.891304347826087,0.183673469387755,0.987951807228916,0.811881188118812,0.105882352941176,0.692307692307692
Images basic features vs median income,Decision Tree,Features standardised,up,0.949640287769784,0.973717146433041,0.4,0.984810126582279,0.962871287128713,0.318181818181818,0.538461538461538
Images basic features vs median income,Decision Tree,Features standardised,smote,0.834532374100719,0.907630522088353,0.206896551724138,0.988338192419825,0.839108910891089,0.121621621621622,0.692307692307692
Images basic features vs median income,Gradient Boosting,Features standardised,no sampling,0.968824940047962,0.984049079754601,0.315789473684211,0.975669099756691,0.992574257425743,0.5,0.230769230769231
Images basic features vs median income,Gradient Boosting,Features standardised,down,0.805755395683453,0.889192886456909,0.213592233009709,0.99388379204893,0.804455445544555,0.122222222222222,0.846153846153846
Images basic features vs median income,Gradient Boosting,Features standardised,up,0.966426858513189,0.982758620689655,0.363636363636364,0.977941176470588,0.987623762376238,0.444444444444444,0.307692307692308
Images basic features vs median income,Gradient Boosting,Features standardised,smote,0.884892086330935,0.937662337662338,0.25,0.986338797814208,0.893564356435644,0.156862745098039,0.615384615384615
Images basic features vs median income,Decision Tree,Features level,no sampling,0.961630695443645,0.98019801980198,0.384615384615385,0.98019801980198,0.98019801980198,0.384615384615385,0.384615384615385
Images basic features vs median income,Decision Tree,Features level,down,0.788968824940048,0.878787878787879,0.185185185185185,0.990683229813665,0.78960396039604,0.105263157894737,0.769230769230769
Images basic features vs median income,Decision Tree,Features level,up,0.952038369304556,0.975,0.411764705882353,0.984848484848485,0.965346534653465,0.333333333333333,0.538461538461538
Images basic features vs median income,Decision Tree,Features level,smote,0.887290167865707,0.93888166449935,0.276923076923077,0.989041095890411,0.893564356435644,0.173076923076923,0.692307692307692
Images basic features vs median income,Gradient Boosting,Features level,no sampling,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
Images basic features vs median income,Gradient Boosting,Features level,down,0.803357314148681,0.888283378746594,0.18,0.987878787878788,0.806930693069307,0.103448275862069,0.692307692307692
Images basic features vs median income,Gradient Boosting,Features level,up,0.971223021582734,0.985221674876847,0.454545454545455,0.980392156862745,0.99009900990099,0.555555555555556,0.384615384615385
Images basic features vs median income,Gradient Boosting,Features level,smote,0.882494004796163,0.935947712418301,0.289855072463768,0.991689750692521,0.886138613861386,0.178571428571429,0.769230769230769
Transfer learning vs median income,logistic ridge regression with pca,Features standardised,no sampling,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
Transfer learning vs median income,logistic ridge regression with pca,Features standardised,down,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
Transfer learning vs median income,logistic ridge regression with pca,Features standardised,up,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
Transfer learning vs median income,logistic ridge regression with pca,Features standardised,smote,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
Transfer learning vs median income,logistic lasso regression without pca,Features standardised,no sampling,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
Transfer learning vs median income,logistic lasso regression without pca,Features standardised,down,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
Transfer learning vs median income,logistic lasso regression without pca,Features standardised,up,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
Transfer learning vs median income,logistic lasso regression without pca,Features standardised,smote,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
Transfer learning vs median income,logistic ridge regression with pca,Features level,no sampling,0.980815347721822,0.99009900990099,0.692307692307692,0.99009900990099,0.99009900990099,0.692307692307692,0.692307692307692
Transfer learning vs median income,logistic ridge regression with pca,Features level,down,0.968824940047962,0.984126984126984,0.133333333333333,0.971084337349398,0.997524752475248,0.5,0.0769230769230769
Transfer learning vs median income,logistic ridge regression with pca,Features level,up,0.968824940047962,0.984009840098401,0.380952380952381,0.97799511002445,0.99009900990099,0.5,0.307692307692308
Transfer learning vs median income,logistic ridge regression with pca,Features level,smote,0.968824940047962,0.984088127294982,0.235294117647059,0.973365617433414,0.995049504950495,0.5,0.153846153846154
Transfer learning vs median income,logistic lasso regression without pca,Features level,no sampling,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
Transfer learning vs median income,logistic lasso regression without pca,Features level,down,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
Transfer learning vs median income,logistic lasso regression without pca,Features level,up,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
Transfer learning vs median income,logistic lasso regression without pca,Features level,smote,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
Transfer learning vs median income,Decision Tree,Features standardised,no sampling,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
Transfer learning vs median income,Decision Tree,Features standardised,down,0.928057553956835,0.961636828644501,0.423076923076923,0.994708994708995,0.930693069306931,0.282051282051282,0.846153846153846
Transfer learning vs median income,Decision Tree,Features standardised,up,0.954436450839328,0.976279650436954,0.424242424242424,0.984886649874055,0.967821782178218,0.35,0.538461538461538
Transfer learning vs median income,Decision Tree,Features standardised,smote,0.94484412470024,0.97084917617237,0.488888888888889,0.994805194805195,0.948019801980198,0.34375,0.846153846153846
Transfer learning vs median income,Gradient Boosting,Features standardised,no sampling,0.983213429256595,0.991389913899139,0.666666666666667,0.985330073349633,0.997524752475248,0.875,0.538461538461538
Transfer learning vs median income,Gradient Boosting,Features standardised,down,0.930455635491607,0.962962962962963,0.431372549019608,0.994722955145119,0.933168316831683,0.289473684210526,0.846153846153846
Transfer learning vs median income,Gradient Boosting,Features standardised,up,0.968824940047962,0.983930778739184,0.48,0.982716049382716,0.985148514851485,0.5,0.461538461538462
Transfer learning vs median income,Gradient Boosting,Features standardised,smote,0.952038369304556,0.974747474747475,0.523809523809524,0.994845360824742,0.955445544554455,0.379310344827586,0.846153846153846
Transfer learning vs median income,Decision Tree,Features level,no sampling,0.968824940047962,0.984165651644336,,0.968824940047962,1,,0
Transfer learning vs median income,Decision Tree,Features level,down,0.930455635491607,0.962962962962963,0.431372549019608,0.994722955145119,0.933168316831683,0.289473684210526,0.846153846153846
Transfer learning vs median income,Decision Tree,Features level,up,0.956834532374101,0.977443609022556,0.5,0.989847715736041,0.965346534653465,0.391304347826087,0.692307692307692
Transfer learning vs median income,Decision Tree,Features level,smote,0.932853717026379,0.964285714285714,0.44,0.994736842105263,0.935643564356436,0.297297297297297,0.846153846153846
Transfer learning vs median income,Gradient Boosting,Features level,no sampling,0.983213429256595,0.991389913899139,0.666666666666667,0.985330073349633,0.997524752475248,0.875,0.538461538461538
Transfer learning vs median income,Gradient Boosting,Features level,down,0.942446043165468,0.969465648854962,0.5,0.99738219895288,0.943069306930693,0.342857142857143,0.923076923076923
Transfer learning vs median income,Gradient Boosting,Features level,up,0.971223021582734,0.985185185185185,0.5,0.982758620689655,0.987623762376238,0.545454545454545,0.461538461538462
Transfer learning vs median income,Gradient Boosting,Features level,smote,0.959232613908873,0.978562421185372,0.585365853658537,0.997429305912596,0.96039603960396,0.428571428571429,0.923076923076923
lights vs water,logistic ridge regression,Features standardised,no sampling,0.69873417721519,0.805237315875614,0.335195530726257,0.685236768802228,0.976190476190476,0.833333333333333,0.20979020979021
lights vs water,logistic ridge regression,Features standardised,down,0.643037974683544,0.779342723004695,0.0662251655629139,0.643410852713178,0.988095238095238,0.625,0.034965034965035
lights vs water,logistic ridge regression,Features standardised,up,0.650632911392405,0.785046728971963,0.0675675675675676,0.646153846153846,1,1,0.034965034965035
lights vs water,logistic ridge regression,Features standardised,smote,0.69873417721519,0.805237315875614,0.335195530726257,0.685236768802228,0.976190476190476,0.833333333333333,0.20979020979021
lights vs water,logistic lasso regression,Features standardised,no sampling,0.637974683544304,0.778979907264297,,0.637974683544304,1,,0
lights vs water,logistic lasso regression,Features standardised,down,0.637974683544304,0.778979907264297,,0.637974683544304,1,,0
lights vs water,logistic lasso regression,Features standardised,up,0.637974683544304,0.778979907264297,,0.637974683544304,1,,0
lights vs water,logistic lasso regression,Features standardised,smote,0.637974683544304,0.778979907264297,,0.637974683544304,1,,0
lights vs water,logistic ridge regression,Features level,no sampling,0.713924050632912,0.808149405772496,0.437810945273632,0.706231454005935,0.944444444444444,0.758620689655172,0.307692307692308
lights vs water,logistic ridge regression,Features level,down,0.716455696202532,0.80952380952381,0.445544554455446,0.708333333333333,0.944444444444444,0.76271186440678,0.314685314685315
lights vs water,logistic ridge regression,Features level,up,0.713924050632912,0.808149405772496,0.437810945273632,0.706231454005935,0.944444444444444,0.758620689655172,0.307692307692308
lights vs water,logistic ridge regression,Features level,smote,0.711392405063291,0.806779661016949,0.43,0.70414201183432,0.944444444444444,0.754385964912281,0.300699300699301
lights vs water,logistic lasso regression,Features level,no sampling,0.691139240506329,0.792517006802721,0.396039603960396,0.693452380952381,0.924603174603175,0.677966101694915,0.27972027972028
lights vs water,logistic lasso regression,Features level,down,0.683544303797468,0.796747967479675,0.285714285714286,0.674931129476584,0.972222222222222,0.78125,0.174825174825175
lights vs water,logistic lasso regression,Features level,up,0.683544303797468,0.794745484400657,0.30939226519337,0.677871148459384,0.96031746031746,0.736842105263158,0.195804195804196
lights vs water,logistic lasso regression,Features level,smote,0.678481012658228,0.785834738617201,0.355329949238579,0.683284457478006,0.924603174603175,0.648148148148148,0.244755244755245
lights vs water,Decision Tree,Features standardised,no sampling,0.688607594936709,0.781527531083481,0.458149779735683,0.707395498392283,0.873015873015873,0.619047619047619,0.363636363636364
lights vs water,Decision Tree,Features standardised,down,0.691139240506329,0.768060836501901,0.537878787878788,0.737226277372263,0.801587301587302,0.586776859504132,0.496503496503497
lights vs water,Decision Tree,Features standardised,up,0.69620253164557,0.77859778597786,0.516129032258065,0.727586206896552,0.837301587301587,0.60952380952381,0.447552447552448
lights vs water,Decision Tree,Features standardised,smote,0.70126582278481,0.795138888888889,0.448598130841122,0.70679012345679,0.908730158730159,0.676056338028169,0.335664335664336
lights vs water,Gradient Boosting,Features standardised,no sampling,0.724050632911392,0.807079646017699,0.515555555555556,0.728434504792332,0.904761904761905,0.707317073170732,0.405594405594406
lights vs water,Gradient Boosting,Features standardised,down,0.675949367088608,0.75,0.539568345323741,0.738461538461539,0.761904761904762,0.555555555555556,0.524475524475525
lights vs water,Gradient Boosting,Features standardised,up,0.688607594936709,0.763005780346821,0.546125461254612,0.741573033707865,0.785714285714286,0.578125,0.517482517482518
lights vs water,Gradient Boosting,Features standardised,smote,0.716455696202532,0.799283154121864,0.517241379310345,0.728758169934641,0.884920634920635,0.674157303370787,0.41958041958042
lights vs water,Decision Tree,Features level,no sampling,0.688607594936709,0.781527531083481,0.458149779735683,0.707395498392283,0.873015873015873,0.619047619047619,0.363636363636364
lights vs water,Decision Tree,Features level,down,0.683544303797468,0.764595103578155,0.517374517374517,0.727598566308244,0.805555555555556,0.577586206896552,0.468531468531469
lights vs water,Decision Tree,Features level,up,0.70126582278481,0.790035587188612,0.482456140350877,0.716129032258065,0.880952380952381,0.647058823529412,0.384615384615385
lights vs water,Decision Tree,Features level,smote,0.686075949367089,0.783216783216783,0.431192660550459,0.7,0.888888888888889,0.626666666666667,0.328671328671329
lights vs water,Gradient Boosting,Features level,no sampling,0.729113924050633,0.81195079086116,0.515837104072398,0.728706624605678,0.916666666666667,0.730769230769231,0.398601398601399
lights vs water,Gradient Boosting,Features level,down,0.683544303797468,0.7534516765286,0.558303886925795,0.749019607843137,0.757936507936508,0.564285714285714,0.552447552447552
lights vs water,Gradient Boosting,Features level,up,0.686075949367089,0.756862745098039,0.557142857142857,0.748062015503876,0.765873015873016,0.569343065693431,0.545454545454545
lights vs water,Gradient Boosting,Features level,smote,0.718987341772152,0.797074954296161,0.54320987654321,0.738983050847458,0.865079365079365,0.66,0.461538461538462
Images basic features vs water,logistic ridge regression,Features standardised,no sampling,0.655696202531646,0.786833855799373,0.105263157894737,0.650259067357513,0.996031746031746,0.888888888888889,0.0559440559440559
Images basic features vs water,logistic ridge regression,Features standardised,down,0.643037974683544,0.781395348837209,0.0275862068965517,0.641221374045801,1,1,0.013986013986014
Images basic features vs water,logistic ridge regression,Features standardised,up,0.645569620253165,0.781931464174455,0.0540540540540541,0.643589743589744,0.996031746031746,0.8,0.027972027972028
Images basic features vs water,logistic ridge regression,Features standardised,smote,0.640506329113924,0.780185758513932,0.0138888888888889,0.639593908629442,1,1,0.00699300699300699
Images basic features vs water,logistic lasso regression,Features standardised,no sampling,0.637974683544304,0.778979907264297,,0.637974683544304,1,,0
Images basic features vs water,logistic lasso regression,Features standardised,down,0.637974683544304,0.778979907264297,,0.637974683544304,1,,0
Images basic features vs water,logistic lasso regression,Features standardised,up,0.637974683544304,0.778979907264297,,0.637974683544304,1,,0
Images basic features vs water,logistic lasso regression,Features standardised,smote,0.637974683544304,0.778979907264297,,0.637974683544304,1,,0
Images basic features vs water,logistic ridge regression,Features level,no sampling,0.637974683544304,0.778979907264297,,0.637974683544304,1,,0
Images basic features vs water,logistic ridge regression,Features level,down,0.637974683544304,0.778979907264297,,0.637974683544304,1,,0
Images basic features vs water,logistic ridge regression,Features level,up,0.637974683544304,0.778979907264297,,0.637974683544304,1,,0
Images basic features vs water,logistic ridge regression,Features level,smote,0.637974683544304,0.778979907264297,,0.637974683544304,1,,0
Images basic features vs water,logistic lasso regression,Features level,no sampling,0.637974683544304,0.778979907264297,,0.637974683544304,1,,0
Images basic features vs water,logistic lasso regression,Features level,down,0.637974683544304,0.778979907264297,,0.637974683544304,1,,0
Images basic features vs water,logistic lasso regression,Features level,up,0.637974683544304,0.778979907264297,,0.637974683544304,1,,0
Images basic features vs water,logistic lasso regression,Features level,smote,0.637974683544304,0.778979907264297,,0.637974683544304,1,,0
Images basic features vs water,Decision Tree,Features standardised,no sampling,0.648101265822785,0.764805414551607,0.301507537688442,0.666666666666667,0.896825396825397,0.535714285714286,0.20979020979021
Images basic features vs water,Decision Tree,Features standardised,down,0.627848101265823,0.735135135135135,0.374468085106383,0.673267326732673,0.80952380952381,0.478260869565217,0.307692307692308
Images basic features vs water,Decision Tree,Features standardised,up,0.648101265822785,0.75993091537133,0.341232227488152,0.672782874617737,0.873015873015873,0.529411764705882,0.251748251748252
Images basic features vs water,Decision Tree,Features standardised,smote,0.645569620253165,0.770491803278689,0.222222222222222,0.656424581005587,0.932539682539683,0.540540540540541,0.13986013986014
Images basic features vs water,Gradient Boosting,Features standardised,no sampling,0.688607594936709,0.776769509981851,0.485355648535565,0.715719063545151,0.849206349206349,0.604166666666667,0.405594405594406
Images basic features vs water,Gradient Boosting,Features standardised,down,0.620253164556962,0.675324675324675,0.542682926829268,0.742857142857143,0.619047619047619,0.481081081081081,0.622377622377622
Images basic features vs water,Gradient Boosting,Features standardised,up,0.668354430379747,0.749521988527725,0.50936329588015,0.723247232472325,0.777777777777778,0.548387096774194,0.475524475524476
Images basic features vs water,Gradient Boosting,Features standardised,smote,0.653164556962025,0.726546906187625,0.525951557093426,0.730923694779117,0.722222222222222,0.520547945205479,0.531468531468532
Images basic features vs water,Decision Tree,Features level,no sampling,0.648101265822785,0.764805414551607,0.301507537688442,0.666666666666667,0.896825396825397,0.535714285714286,0.20979020979021
Images basic features vs water,Decision Tree,Features level,down,0.645569620253165,0.738805970149254,0.448818897637795,0.697183098591549,0.785714285714286,0.513513513513514,0.398601398601399
Images basic features vs water,Decision Tree,Features level,up,0.658227848101266,0.767641996557659,0.354066985645933,0.677811550151976,0.884920634920635,0.560606060606061,0.258741258741259
Images basic features vs water,Decision Tree,Features level,smote,0.643037974683544,0.769983686786297,0.203389830508475,0.653739612188366,0.936507936507937,0.529411764705882,0.125874125874126
Images basic features vs water,Gradient Boosting,Features level,no sampling,0.678481012658228,0.771992818671454,0.454935622317597,0.704918032786885,0.853174603174603,0.588888888888889,0.370629370629371
Images basic features vs water,Gradient Boosting,Features level,down,0.635443037974684,0.697478991596639,0.54140127388535,0.741071428571429,0.658730158730159,0.497076023391813,0.594405594405594
Images basic features vs water,Gradient Boosting,Features level,up,0.678481012658228,0.762616822429906,0.501960784313726,0.720848056537102,0.80952380952381,0.571428571428571,0.447552447552448
Images basic features vs water,Gradient Boosting,Features level,smote,0.650632911392405,0.737642585551331,0.477272727272727,0.708029197080292,0.76984126984127,0.520661157024794,0.440559440559441
Images VGG vs water,logistic ridge regression with pca,Features standardised,no sampling,0.678481012658228,0.7893864013267,0.320855614973262,0.678062678062678,0.944444444444444,0.681818181818182,0.20979020979021
Images VGG vs water,logistic ridge regression with pca,Features standardised,down,0.658227848101266,0.788732394366197,0.105960264900662,0.651162790697675,1,1,0.0559440559440559
Images VGG vs water,logistic ridge regression with pca,Features standardised,up,0.665822784810127,0.789808917197452,0.185185185185185,0.659574468085106,0.984126984126984,0.789473684210526,0.104895104895105
Images VGG vs water,logistic ridge regression with pca,Features standardised,smote,0.673417721518987,0.790923824959481,0.254335260115607,0.668493150684932,0.968253968253968,0.733333333333333,0.153846153846154
Images VGG vs water,logistic lasso regression without pca,Features standardised,no sampling,0.637974683544304,0.778979907264297,,0.637974683544304,1,,0
Images VGG vs water,logistic lasso regression without pca,Features standardised,down,0.637974683544304,0.778979907264297,,0.637974683544304,1,,0
Images VGG vs water,logistic lasso regression without pca,Features standardised,up,0.637974683544304,0.778979907264297,,0.637974683544304,1,,0
Images VGG vs water,logistic lasso regression without pca,Features standardised,smote,0.637974683544304,0.778979907264297,,0.637974683544304,1,,0
Images VGG vs water,logistic ridge regression with pca,Features level,no sampling,0.706329113924051,0.796491228070176,0.472727272727273,0.713836477987421,0.900793650793651,0.675324675324675,0.363636363636364
Images VGG vs water,logistic ridge regression with pca,Features level,down,0.69620253164557,0.787985865724382,0.464285714285714,0.710191082802548,0.884920634920635,0.641975308641975,0.363636363636364
Images VGG vs water,logistic ridge regression with pca,Features level,up,0.721518987341772,0.80565371024735,0.508928571428572,0.726114649681529,0.904761904761905,0.703703703703704,0.398601398601399
Images VGG vs water,logistic ridge regression with pca,Features level,smote,0.70379746835443,0.804674457429048,0.387434554973822,0.694524495677233,0.956349206349206,0.770833333333333,0.258741258741259
Images VGG vs water,logistic lasso regression without pca,Features level,no sampling,0.637974683544304,0.778979907264297,,0.637974683544304,1,,0
Images VGG vs water,logistic lasso regression without pca,Features level,down,0.637974683544304,0.778979907264297,,0.637974683544304,1,,0
Images VGG vs water,logistic lasso regression without pca,Features level,up,0.637974683544304,0.778979907264297,,0.637974683544304,1,,0
Images VGG vs water,logistic lasso regression without pca,Features level,smote,0.637974683544304,0.778979907264297,,0.637974683544304,1,,0
Images VGG vs water,Decision Tree,Features standardised,no sampling,0.643037974683544,0.768472906403941,0.220994475138122,0.65546218487395,0.928571428571429,0.526315789473684,0.13986013986014
Images VGG vs water,Decision Tree,Features standardised,down,0.630379746835443,0.721374045801527,0.451127819548872,0.694852941176471,0.75,0.487804878048781,0.41958041958042
Images VGG vs water,Decision Tree,Features standardised,up,0.577215189873418,0.657084188911704,0.448844884488449,0.680851063829787,0.634920634920635,0.425,0.475524475524476
Images VGG vs water,Decision Tree,Features standardised,smote,0.637974683544304,0.778979907264297,,0.637974683544304,1,,0
Images VGG vs water,Gradient Boosting,Features standardised,no sampling,0.686075949367089,0.772058823529412,0.495934959349594,0.719178082191781,0.833333333333333,0.592233009708738,0.426573426573427
Images VGG vs water,Gradient Boosting,Features standardised,down,0.658227848101266,0.708423326133909,0.587155963302752,0.777251184834123,0.650793650793651,0.521739130434783,0.671328671328671
Images VGG vs water,Gradient Boosting,Features standardised,up,0.675949367088608,0.755725190839695,0.518796992481203,0.727941176470588,0.785714285714286,0.560975609756098,0.482517482517483
Images VGG vs water,Gradient Boosting,Features standardised,smote,0.650632911392405,0.725099601593626,0.520833333333333,0.728,0.722222222222222,0.517241379310345,0.524475524475525
Images VGG vs water,Decision Tree,Features level,no sampling,0.643037974683544,0.768472906403941,0.220994475138122,0.65546218487395,0.928571428571429,0.526315789473684,0.13986013986014
Images VGG vs water,Decision Tree,Features level,down,0.59746835443038,0.699432892249527,0.390804597701149,0.667870036101083,0.734126984126984,0.432203389830509,0.356643356643357
Images VGG vs water,Decision Tree,Features level,up,0.6,0.714801444043321,0.330508474576271,0.655629139072848,0.785714285714286,0.419354838709677,0.272727272727273
Images VGG vs water,Decision Tree,Features level,smote,0.637974683544304,0.778979907264297,,0.637974683544304,1,,0
Images VGG vs water,Gradient Boosting,Features level,no sampling,0.688607594936709,0.776769509981851,0.485355648535565,0.715719063545151,0.849206349206349,0.604166666666667,0.405594405594406
