Variable,Model,Detail,Sampling,Accuracy,F1_low,F1_high,Precision_low,Recall_low,Precision_high,Recall_high
Images basic features vs median income,Gradient Boosting,Features standardised,down,0.657258064516129,0.174757281553398,0.783715012722646,0.103448275862069,0.5625,0.956521739130435,0.663793103448276
Images basic features vs median income,Gradient Boosting,Features standardised,up,0.925403225806452,0.177777777777778,0.960929250263992,0.307692307692308,0.125,0.942028985507246,0.980603448275862
Images basic features vs median income,Gradient Boosting,Features standardised,smote,0.82258064516129,0.228070175438597,0.899772209567198,0.158536585365854,0.40625,0.954106280193237,0.851293103448276
Images basic features vs median income,Decision Tree,Features level,no sampling,0.919354838709677,0.0476190476190476,0.957894736842105,0.1,0.03125,0.936213991769547,0.980603448275862
Images basic features vs median income,Decision Tree,Features level,down,0.57258064516129,0.131147540983607,0.716577540106952,0.0754716981132076,0.5,0.943661971830986,0.577586206896552
Images basic features vs median income,Decision Tree,Features level,up,0.836693548387097,0.0470588235294118,0.910694597574421,0.0377358490566038,0.0625,0.932279909706546,0.890086206896552
Images basic features vs median income,Decision Tree,Features level,smote,0.701612903225807,0.149425287356322,0.819070904645477,0.0915492957746479,0.40625,0.946327683615819,0.72198275862069
Images basic features vs median income,Gradient Boosting,Features level,no sampling,0.935483870967742,,0.966666666666667,,0,0.935483870967742,1
Images basic features vs median income,Gradient Boosting,Features level,down,0.653225806451613,0.188679245283019,0.77948717948718,0.111111111111111,0.625,0.962025316455696,0.655172413793103
Images basic features vs median income,Gradient Boosting,Features level,up,0.923387096774194,0.05,0.960084033613445,0.125,0.03125,0.936475409836066,0.984913793103448
Images basic features vs median income,Gradient Boosting,Features level,smote,0.830645161290323,0.25,0.904545454545454,0.175,0.4375,0.956730769230769,0.857758620689655
Images VGG vs median income,logistic ridge regression with pca,Features standardised,no sampling,0.935483870967742,,0.966666666666667,,0,0.935483870967742,1
Images VGG vs median income,logistic ridge regression with pca,Features standardised,down,0.935483870967742,,0.966666666666667,,0,0.935483870967742,1
Images VGG vs median income,logistic ridge regression with pca,Features standardised,up,0.935483870967742,,0.966666666666667,,0,0.935483870967742,1
Images VGG vs median income,logistic ridge regression with pca,Features standardised,smote,0.935483870967742,,0.966666666666667,,0,0.935483870967742,1
Images VGG vs median income,logistic lasso regression without pca,Features standardised,no sampling,0.935483870967742,,0.966666666666667,,0,0.935483870967742,1
Images VGG vs median income,logistic lasso regression without pca,Features standardised,down,0.935483870967742,,0.966666666666667,,0,0.935483870967742,1
Images VGG vs median income,logistic lasso regression without pca,Features standardised,up,0.935483870967742,,0.966666666666667,,0,0.935483870967742,1
Images VGG vs median income,logistic lasso regression without pca,Features standardised,smote,0.935483870967742,,0.966666666666667,,0,0.935483870967742,1
Images VGG vs median income,logistic ridge regression with pca,Features level,no sampling,0.935483870967742,,0.966666666666667,,0,0.935483870967742,1
Images VGG vs median income,logistic ridge regression with pca,Features level,down,0.931451612903226,,0.964509394572025,0,0,0.935222672064777,0.995689655172414
Images VGG vs median income,logistic ridge regression with pca,Features level,up,0.921370967741936,0.0930232558139535,0.958904109589041,0.181818181818182,0.0625,0.938144329896907,0.980603448275862
Images VGG vs median income,logistic ridge regression with pca,Features level,smote,0.9375,0.0606060606060606,0.967674661105318,1,0.03125,0.937373737373737,1
Images VGG vs median income,logistic lasso regression without pca,Features level,no sampling,0.935483870967742,,0.966666666666667,,0,0.935483870967742,1
Images VGG vs median income,logistic lasso regression without pca,Features level,down,0.935483870967742,,0.966666666666667,,0,0.935483870967742,1
Images VGG vs median income,logistic lasso regression without pca,Features level,up,0.935483870967742,,0.966666666666667,,0,0.935483870967742,1
Images VGG vs median income,logistic lasso regression without pca,Features level,smote,0.935483870967742,,0.966666666666667,,0,0.935483870967742,1
Images VGG vs median income,Decision Tree,Features standardised,no sampling,0.935483870967742,,0.966666666666667,,0,0.935483870967742,1
Images VGG vs median income,Decision Tree,Features standardised,down,0.639013452914798,0.206896551724138,0.766328011611031,0.120689655172414,0.724137931034483,0.970588235294118,0.633093525179856
Images VGG vs median income,Decision Tree,Features standardised,up,0.877016129032258,0.0895522388059701,0.934054054054054,0.0857142857142857,0.09375,0.937093275488069,0.931034482758621
Images VGG vs median income,Decision Tree,Features standardised,smote,0.780241935483871,0.215827338129496,0.87221570926143,0.14018691588785,0.46875,0.956298200514139,0.801724137931035
Images VGG vs median income,Gradient Boosting,Features standardised,no sampling,0.935483870967742,,0.966666666666667,,0,0.935483870967742,1
Images VGG vs median income,Gradient Boosting,Features standardised,down,0.69758064516129,0.21875,0.8125,0.13125,0.65625,0.967261904761905,0.700431034482759
Images VGG vs median income,Gradient Boosting,Features standardised,up,0.9375,0.0606060606060606,0.967674661105318,1,0.03125,0.937373737373737,1
Images VGG vs median income,Gradient Boosting,Features standardised,smote,0.836693548387097,0.242990654205607,0.908474576271187,0.173333333333333,0.40625,0.954869358669834,0.866379310344828
Images VGG vs median income,Decision Tree,Features level,no sampling,0.935483870967742,,0.966666666666667,,0,0.935483870967742,1
Images VGG vs median income,Decision Tree,Features level,down,0.604838709677419,0.169491525423729,0.740740740740741,0.0980392156862745,0.625,0.958904109589041,0.603448275862069
Images VGG vs median income,Decision Tree,Features level,up,0.858870967741936,0.0540540540540541,0.923747276688453,0.0476190476190476,0.0625,0.933920704845815,0.913793103448276
Images VGG vs median income,Decision Tree,Features level,smote,0.723790322580645,0.198830409356725,0.833130328867235,0.122302158273381,0.53125,0.957983193277311,0.737068965517241
Images VGG vs median income,Gradient Boosting,Features level,no sampling,0.935483870967742,0.0588235294117647,0.966597077244259,0.5,0.03125,0.937246963562753,0.997844827586207
Images VGG vs median income,Gradient Boosting,Features level,down,0.69758064516129,0.21875,0.8125,0.13125,0.65625,0.967261904761905,0.700431034482759
Images VGG vs median income,Gradient Boosting,Features level,up,0.9375,0.0606060606060606,0.967674661105318,1,0.03125,0.937373737373737,1
Images VGG vs median income,Gradient Boosting,Features level,smote,0.848790322580645,0.22680412371134,0.916201117318436,0.169230769230769,0.34375,0.951276102088167,0.883620689655172
Transfer learning vs median income,logistic ridge regression with pca,Features standardised,no sampling,0.935483870967742,,0.966666666666667,,0,0.935483870967742,1
Transfer learning vs median income,logistic ridge regression with pca,Features standardised,down,0.935483870967742,,0.966666666666667,,0,0.935483870967742,1
Transfer learning vs median income,logistic ridge regression with pca,Features standardised,up,0.935483870967742,,0.966666666666667,,0,0.935483870967742,1
Transfer learning vs median income,logistic ridge regression with pca,Features standardised,smote,0.935483870967742,,0.966666666666667,,0,0.935483870967742,1
Transfer learning vs median income,logistic lasso regression without pca,Features standardised,no sampling,0.935483870967742,,0.966666666666667,,0,0.935483870967742,1
Transfer learning vs median income,logistic lasso regression without pca,Features standardised,down,0.935483870967742,,0.966666666666667,,0,0.935483870967742,1
Transfer learning vs median income,logistic lasso regression without pca,Features standardised,up,0.935483870967742,,0.966666666666667,,0,0.935483870967742,1
Transfer learning vs median income,logistic lasso regression without pca,Features standardised,smote,0.935483870967742,,0.966666666666667,,0,0.935483870967742,1
Transfer learning vs median income,logistic ridge regression with pca,Features level,no sampling,0.935483870967742,,0.966666666666667,,0,0.935483870967742,1
Transfer learning vs median income,logistic ridge regression with pca,Features level,down,0.933467741935484,,0.965589155370177,0,0,0.935353535353535,0.997844827586207
Transfer learning vs median income,logistic ridge regression with pca,Features level,up,0.933467741935484,,0.965589155370177,0,0,0.935353535353535,0.997844827586207
Transfer learning vs median income,logistic ridge regression with pca,Features level,smote,0.933467741935484,,0.965589155370177,0,0,0.935353535353535,0.997844827586207
Transfer learning vs median income,logistic lasso regression without pca,Features level,no sampling,0.935483870967742,,0.966666666666667,,0,0.935483870967742,1
Transfer learning vs median income,logistic lasso regression without pca,Features level,down,0.935483870967742,,0.966666666666667,,0,0.935483870967742,1
Transfer learning vs median income,logistic lasso regression without pca,Features level,up,0.935483870967742,,0.966666666666667,,0,0.935483870967742,1
Transfer learning vs median income,logistic lasso regression without pca,Features level,smote,0.935483870967742,,0.966666666666667,,0,0.935483870967742,1
Transfer learning vs median income,Decision Tree,Features standardised,no sampling,0.935483870967742,,0.966666666666667,,0,0.935483870967742,1
Transfer learning vs median income,Decision Tree,Features standardised,down,0.645161290322581,0.207207207207207,0.771428571428571,0.121052631578947,0.71875,0.970588235294118,0.640086206896552
Transfer learning vs median income,Decision Tree,Features standardised,up,0.856854838709677,0.164705882352941,0.921719955898567,0.132075471698113,0.21875,0.943566591422122,0.900862068965517
Transfer learning vs median income,Decision Tree,Features standardised,smote,0.725806451612903,0.170731707317073,0.835748792270531,0.106060606060606,0.4375,0.950549450549451,0.745689655172414
Transfer learning vs median income,Gradient Boosting,Features standardised,no sampling,0.935483870967742,0.111111111111111,0.96652719665272,0.5,0.0625,0.939024390243902,0.995689655172414
Transfer learning vs median income,Gradient Boosting,Features standardised,down,0.689516129032258,0.23,0.805555555555556,0.136904761904762,0.71875,0.972560975609756,0.6875
Transfer learning vs median income,Gradient Boosting,Features standardised,up,0.935483870967742,0.0588235294117647,0.966597077244259,0.5,0.03125,0.937246963562753,0.997844827586207
Transfer learning vs median income,Gradient Boosting,Features standardised,smote,0.844758064516129,0.306306306306306,0.912599318955732,0.215189873417722,0.53125,0.964028776978417,0.866379310344828
Transfer learning vs median income,Decision Tree,Features level,no sampling,0.935483870967742,,0.966666666666667,,0,0.935483870967742,1
Transfer learning vs median income,Decision Tree,Features level,down,0.703629032258065,0.222222222222222,0.816936488169365,0.133757961783439,0.65625,0.967551622418879,0.706896551724138
Transfer learning vs median income,Decision Tree,Features level,up,0.860887096774194,0.148148148148148,0.924259055982437,0.122448979591837,0.1875,0.941834451901566,0.907327586206897
Transfer learning vs median income,Decision Tree,Features level,smote,0.735887096774194,0.215568862275449,0.841212121212121,0.133333333333333,0.5625,0.961218836565097,0.747844827586207
Transfer learning vs median income,Gradient Boosting,Features level,no sampling,0.935483870967742,,0.966666666666667,,0,0.935483870967742,1
Transfer learning vs median income,Gradient Boosting,Features level,down,0.689516129032258,0.180851063829787,0.808457711442786,0.108974358974359,0.53125,0.955882352941176,0.700431034482759
Transfer learning vs median income,Gradient Boosting,Features level,up,0.931451612903226,0.105263157894737,0.964360587002096,0.333333333333333,0.0625,0.938775510204082,0.991379310344828
Transfer learning vs median income,Gradient Boosting,Features level,smote,0.834677419354839,0.267857142857143,0.906818181818182,0.1875,0.46875,0.959134615384615,0.859913793103448
lights vs water,logistic ridge regression,Features standardised,no sampling,0.743362831858407,0.815286624203822,0.579710144927536,0.705234159779614,0.966037735849057,0.898876404494382,0.427807486631016
lights vs water,logistic ridge regression,Features standardised,down,0.688053097345133,0.786039453717754,0.424489795918367,0.657360406091371,0.977358490566038,0.896551724137931,0.27807486631016
lights vs water,logistic ridge regression,Features standardised,up,0.674778761061947,0.779610194902549,0.379746835443038,0.646766169154229,0.981132075471698,0.9,0.240641711229947
lights vs water,logistic ridge regression,Features standardised,smote,0.741150442477876,0.813990461049285,0.574545454545454,0.703296703296703,0.966037735849057,0.897727272727273,0.422459893048128
lights vs water,logistic lasso regression,Features standardised,no sampling,0.586283185840708,0.739191073919107,,0.586283185840708,1,,0
lights vs water,logistic lasso regression,Features standardised,down,0.586283185840708,0.739191073919107,,0.586283185840708,1,,0
lights vs water,logistic lasso regression,Features standardised,up,0.586283185840708,0.739191073919107,,0.586283185840708,1,,0
lights vs water,logistic lasso regression,Features standardised,smote,0.586283185840708,0.739191073919107,,0.586283185840708,1,,0
lights vs water,logistic ridge regression,Features level,no sampling,0.767699115044248,0.826446280991736,0.648829431438127,0.735294117647059,0.943396226415094,0.866071428571429,0.518716577540107
lights vs water,logistic ridge regression,Features level,down,0.763274336283186,0.823723228995058,0.63973063973064,0.730994152046784,0.943396226415094,0.863636363636364,0.508021390374332
lights vs water,logistic ridge regression,Features level,up,0.761061946902655,0.821782178217822,0.63758389261745,0.730205278592375,0.939622641509434,0.855855855855856,0.508021390374332
lights vs water,logistic ridge regression,Features level,smote,0.765486725663717,0.824503311258278,0.646666666666667,0.734513274336283,0.939622641509434,0.858407079646018,0.518716577540107
lights vs water,logistic lasso regression,Features level,no sampling,0.736725663716814,0.801996672212978,0.607260726072607,0.717261904761905,0.909433962264151,0.793103448275862,0.491978609625669
lights vs water,logistic lasso regression,Features level,down,0.725663716814159,0.794701986754967,0.586666666666667,0.707964601769912,0.905660377358491,0.778761061946903,0.470588235294118
lights vs water,logistic lasso regression,Features level,up,0.732300884955752,0.799336650082919,0.598006644518272,0.71301775147929,0.909433962264151,0.789473684210526,0.481283422459893
lights vs water,logistic lasso regression,Features level,smote,0.725663716814159,0.794701986754967,0.586666666666667,0.707964601769912,0.905660377358491,0.778761061946903,0.470588235294118
lights vs water,Decision Tree,Features standardised,no sampling,0.734513274336283,0.790940766550523,0.636363636363637,0.73462783171521,0.856603773584906,0.734265734265734,0.561497326203209
lights vs water,Decision Tree,Features standardised,down,0.72787610619469,0.762088974854932,0.682170542635659,0.781746031746032,0.743396226415094,0.66,0.705882352941177
lights vs water,Decision Tree,Features standardised,up,0.767699115044248,0.824707846410684,0.655737704918033,0.739520958083832,0.932075471698113,0.847457627118644,0.53475935828877
lights vs water,Decision Tree,Features standardised,smote,0.716814159292035,0.767272727272727,0.638418079096045,0.740350877192982,0.79622641509434,0.676646706586826,0.60427807486631
lights vs water,Gradient Boosting,Features standardised,no sampling,0.774336283185841,0.827118644067797,0.67515923566879,0.750769230769231,0.920754716981132,0.834645669291339,0.566844919786096
lights vs water,Gradient Boosting,Features standardised,down,0.763274336283186,0.816466552315609,0.666666666666667,0.748427672955975,0.89811320754717,0.798507462686567,0.572192513368984
lights vs water,Gradient Boosting,Features standardised,up,0.769911504424779,0.821305841924399,0.677018633540373,0.753943217665615,0.90188679245283,0.807407407407407,0.582887700534759
lights vs water,Gradient Boosting,Features standardised,smote,0.774336283185841,0.826530612244898,0.677215189873418,0.752321981424149,0.916981132075472,0.829457364341085,0.572192513368984
lights vs water,Decision Tree,Features level,no sampling,0.734513274336283,0.790940766550523,0.636363636363637,0.73462783171521,0.856603773584906,0.734265734265734,0.561497326203209
lights vs water,Decision Tree,Features level,down,0.730088495575221,0.785964912280702,0.634730538922156,0.734426229508197,0.845283018867925,0.72108843537415,0.566844919786096
lights vs water,Decision Tree,Features level,up,0.763274336283186,0.821368948247079,0.649180327868853,0.736526946107785,0.928301886792453,0.838983050847458,0.529411764705882
lights vs water,Decision Tree,Features level,smote,0.72787610619469,0.802568218298555,0.562277580071175,0.698324022346369,0.943396226415094,0.840425531914894,0.422459893048128
lights vs water,Gradient Boosting,Features level,no sampling,0.776548672566372,0.829103214890017,0.677316293929713,0.751533742331288,0.924528301886792,0.841269841269841,0.566844919786096
lights vs water,Gradient Boosting,Features level,down,0.77212389380531,0.823327615780446,0.679127725856698,0.754716981132076,0.905660377358491,0.813432835820896,0.582887700534759
lights vs water,Gradient Boosting,Features level,up,0.769911504424779,0.820689655172414,0.679012345679012,0.755555555555556,0.89811320754717,0.802919708029197,0.588235294117647
lights vs water,Gradient Boosting,Features level,smote,0.767699115044248,0.819277108433735,0.674922600619195,0.753164556962025,0.89811320754717,0.801470588235294,0.582887700534759
Images basic features vs water,logistic ridge regression,Features standardised,no sampling,0.68141592920354,0.773584905660377,0.462686567164179,0.663072776280323,0.928301886792453,0.765432098765432,0.331550802139037
Images basic features vs water,logistic ridge regression,Features standardised,down,0.688053097345133,0.778649921507064,0.471910112359551,0.666666666666667,0.935849056603774,0.7875,0.336898395721925
Images basic features vs water,logistic ridge regression,Features standardised,up,0.68141592920354,0.773584905660377,0.462686567164179,0.663072776280323,0.928301886792453,0.765432098765432,0.331550802139037
Images basic features vs water,logistic ridge regression,Features standardised,smote,0.679203539823009,0.772370486656201,0.456928838951311,0.661290322580645,0.928301886792453,0.7625,0.32620320855615
Images basic features vs water,logistic lasso regression,Features standardised,no sampling,0.586283185840708,0.739191073919107,,0.586283185840708,1,,0
Images basic features vs water,logistic lasso regression,Features standardised,down,0.586283185840708,0.739191073919107,,0.586283185840708,1,,0
Images basic features vs water,logistic lasso regression,Features standardised,up,0.586283185840708,0.739191073919107,,0.586283185840708,1,,0
Images basic features vs water,logistic lasso regression,Features standardised,smote,0.586283185840708,0.739191073919107,,0.586283185840708,1,,0
Images basic features vs water,logistic ridge regression,Features level,no sampling,0.586283185840708,0.739191073919107,,0.586283185840708,1,,0
Images basic features vs water,logistic ridge regression,Features level,down,0.586283185840708,0.739191073919107,,0.586283185840708,1,,0
Images basic features vs water,logistic ridge regression,Features level,up,0.586283185840708,0.739191073919107,,0.586283185840708,1,,0
Images basic features vs water,logistic ridge regression,Features level,smote,0.586283185840708,0.739191073919107,,0.586283185840708,1,,0
Images basic features vs water,logistic lasso regression,Features level,no sampling,0.586283185840708,0.739191073919107,,0.586283185840708,1,,0
Images basic features vs water,logistic lasso regression,Features level,down,0.586283185840708,0.739191073919107,,0.586283185840708,1,,0
Images basic features vs water,logistic lasso regression,Features level,up,0.586283185840708,0.739191073919107,,0.586283185840708,1,,0
Images basic features vs water,logistic lasso regression,Features level,smote,0.586283185840708,0.739191073919107,,0.586283185840708,1,,0
Images basic features vs water,Decision Tree,Features standardised,no sampling,0.705752212389381,0.776470588235294,0.56957928802589,0.7,0.871698113207547,0.721311475409836,0.470588235294118
Images basic features vs water,Decision Tree,Features standardised,down,0.672566371681416,0.756578947368421,0.5,0.670553935860058,0.867924528301887,0.678899082568807,0.39572192513369
Images basic features vs water,Decision Tree,Features standardised,up,0.674778761061947,0.759410801963993,0.498293515358362,0.670520231213873,0.875471698113208,0.688679245283019,0.390374331550802
Images basic features vs water,Decision Tree,Features standardised,smote,0.672566371681416,0.73758865248227,0.564705882352941,0.695652173913044,0.784905660377359,0.627450980392157,0.513368983957219
Images basic features vs water,Gradient Boosting,Features standardised,no sampling,0.723451327433628,0.785591766723842,0.610591900311527,0.720125786163522,0.864150943396226,0.73134328358209,0.524064171122995
Images basic features vs water,Gradient Boosting,Features standardised,down,0.707964601769912,0.76,0.627118644067797,0.733333333333333,0.788679245283019,0.664670658682635,0.593582887700535
Images basic features vs water,Gradient Boosting,Features standardised,up,0.716814159292035,0.771428571428571,0.627906976744186,0.732203389830509,0.815094339622642,0.687898089171975,0.577540106951872
Images basic features vs water,Gradient Boosting,Features standardised,smote,0.719026548672566,0.776801405975395,0.62089552238806,0.726973684210526,0.833962264150943,0.702702702702703,0.556149732620321
Images basic features vs water,Decision Tree,Features level,no sampling,0.705752212389381,0.776470588235294,0.56957928802589,0.7,0.871698113207547,0.721311475409836,0.470588235294118
Images basic features vs water,Decision Tree,Features level,down,0.70353982300885,0.791925465838509,0.484615384615385,0.672823218997362,0.962264150943396,0.863013698630137,0.336898395721925
Images basic features vs water,Decision Tree,Features level,up,0.670353982300885,0.732495511669659,0.570605187319885,0.698630136986301,0.769811320754717,0.61875,0.529411764705882
Images basic features vs water,Decision Tree,Features level,smote,0.683628318584071,0.764415156507413,0.518518518518519,0.678362573099415,0.875471698113208,0.7,0.411764705882353
Images basic features vs water,Gradient Boosting,Features level,no sampling,0.725663716814159,0.790540540540541,0.602564102564103,0.715596330275229,0.883018867924528,0.752,0.502673796791444
Images basic features vs water,Gradient Boosting,Features level,down,0.696902654867257,0.74582560296846,0.624657534246575,0.733576642335767,0.758490566037736,0.640449438202247,0.609625668449198
Images basic features vs water,Gradient Boosting,Features level,up,0.701327433628319,0.764397905759162,0.59214501510574,0.711038961038961,0.826415094339623,0.680555555555556,0.524064171122995
Images basic features vs water,Gradient Boosting,Features level,smote,0.712389380530973,0.776632302405498,0.596273291925466,0.712933753943218,0.852830188679245,0.711111111111111,0.513368983957219
Images VGG vs water,logistic ridge regression with pca,Features standardised,no sampling,0.707964601769912,0.785016286644951,0.544827586206897,0.69054441260745,0.909433962264151,0.766990291262136,0.422459893048128
Images VGG vs water,logistic ridge regression with pca,Features standardised,down,0.652654867256637,0.76390977443609,0.343096234309623,0.635,0.958490566037736,0.788461538461538,0.219251336898396
Images VGG vs water,logistic ridge regression with pca,Features standardised,up,0.630530973451327,0.753323485967504,0.26431718061674,0.618932038834951,0.962264150943396,0.75,0.160427807486631
Images VGG vs water,logistic ridge regression with pca,Features standardised,smote,0.699115044247788,0.78343949044586,0.507246376811594,0.677685950413223,0.928301886792453,0.786516853932584,0.374331550802139
Images VGG vs water,logistic lasso regression without pca,Features standardised,no sampling,0.586283185840708,0.739191073919107,,0.586283185840708,1,,0
Images VGG vs water,logistic lasso regression without pca,Features standardised,down,0.586283185840708,0.739191073919107,,0.586283185840708,1,,0
Images VGG vs water,logistic lasso regression without pca,Features standardised,up,0.586283185840708,0.739191073919107,,0.586283185840708,1,,0
Images VGG vs water,logistic lasso regression without pca,Features standardised,smote,0.586283185840708,0.739191073919107,,0.586283185840708,1,,0
Images VGG vs water,logistic ridge regression with pca,Features level,no sampling,0.741150442477876,0.802698145025295,0.62379421221865,0.725609756097561,0.89811320754717,0.782258064516129,0.518716577540107
Images VGG vs water,logistic ridge regression with pca,Features level,down,0.736725663716814,0.807131280388979,0.585365853658537,0.707386363636364,0.939622641509434,0.84,0.449197860962567
Images VGG vs water,logistic ridge regression with pca,Features level,up,0.732300884955752,0.805152979066023,0.57243816254417,0.702247191011236,0.943396226415094,0.84375,0.433155080213904
Images VGG vs water,logistic ridge regression with pca,Features level,smote,0.736725663716814,0.803953871499176,0.599326599326599,0.713450292397661,0.920754716981132,0.809090909090909,0.475935828877005
Images VGG vs water,logistic lasso regression without pca,Features level,no sampling,0.586283185840708,0.739191073919107,,0.586283185840708,1,,0
Images VGG vs water,logistic lasso regression without pca,Features level,down,0.586283185840708,0.739191073919107,,0.586283185840708,1,,0
Images VGG vs water,logistic lasso regression without pca,Features level,up,0.586283185840708,0.739191073919107,,0.586283185840708,1,,0
Images VGG vs water,logistic lasso regression without pca,Features level,smote,0.586283185840708,0.739191073919107,,0.586283185840708,1,,0
Images VGG vs water,Decision Tree,Features standardised,no sampling,0.694690265486726,0.764505119453925,0.566037735849057,0.697819314641745,0.845283018867925,0.687022900763359,0.481283422459893
Images VGG vs water,Decision Tree,Features standardised,down,0.685840707964602,0.741818181818182,0.598870056497175,0.715789473684211,0.769811320754717,0.634730538922156,0.566844919786096
Images VGG vs water,Decision Tree,Features standardised,up,0.663716814159292,0.732394366197183,0.547619047619048,0.686468646864686,0.784905660377359,0.61744966442953,0.491978609625669
Images VGG vs water,Decision Tree,Features standardised,smote,0.683628318584071,0.753872633390706,0.557275541795666,0.693037974683544,0.826415094339623,0.661764705882353,0.481283422459893
Images VGG vs water,Gradient Boosting,Features standardised,no sampling,0.736725663716814,0.795180722891566,0.631578947368421,0.731012658227848,0.871698113207547,0.75,0.545454545454545
Images VGG vs water,Gradient Boosting,Features standardised,down,0.707964601769912,0.743190661478599,0.661538461538462,0.767068273092369,0.720754716981132,0.635467980295567,0.689839572192513
Images VGG vs water,Gradient Boosting,Features standardised,up,0.712389380530973,0.767857142857143,0.622093023255814,0.728813559322034,0.811320754716981,0.681528662420382,0.572192513368984
Images VGG vs water,Gradient Boosting,Features standardised,smote,0.712389380530973,0.757462686567164,0.646739130434783,0.749077490774908,0.766037735849057,0.657458563535912,0.636363636363636
Images VGG vs water,Decision Tree,Features level,no sampling,0.694690265486726,0.764505119453925,0.566037735849057,0.697819314641745,0.845283018867925,0.687022900763359,0.481283422459893
Images VGG vs water,Decision Tree,Features level,down,0.650442477876106,0.707407407407407,0.565934065934066,0.694545454545455,0.720754716981132,0.581920903954802,0.550802139037433
Images VGG vs water,Decision Tree,Features level,up,0.674778761061947,0.731261425959781,0.588235294117647,0.709219858156028,0.754716981132076,0.617647058823529,0.561497326203209
Images VGG vs water,Decision Tree,Features level,smote,0.716814159292035,0.779310344827586,0.604938271604938,0.717460317460318,0.852830188679245,0.715328467153285,0.524064171122995
Images VGG vs water,Gradient Boosting,Features level,no sampling,0.714601769911504,0.774080560420315,0.612612612612613,0.722222222222222,0.833962264150943,0.698630136986301,0.545454545454545
Images VGG vs water,Gradient Boosting,Features level,down,0.701327433628319,0.74671669793621,0.636118598382749,0.742537313432836,0.750943396226415,0.641304347826087,0.631016042780749
Images VGG vs water,Gradient Boosting,Features level,up,0.721238938053097,0.774193548387097,0.635838150289017,0.737201365187713,0.815094339622642,0.691823899371069,0.588235294117647
Images VGG vs water,Gradient Boosting,Features level,smote,0.723451327433628,0.756335282651072,0.680306905370844,0.782258064516129,0.732075471698113,0.651960784313726,0.711229946524064
Transfer learning vs water,logistic ridge regression with pca,Features standardised,no sampling,0.743362831858407,0.812903225806452,0.591549295774648,0.709859154929578,0.950943396226415,0.865979381443299,0.449197860962567
Transfer learning vs water,logistic ridge regression with pca,Features standardised,down,0.634955752212389,0.757709251101322,0.260089686098655,0.620192307692308,0.973584905660377,0.805555555555556,0.155080213903743
Transfer learning vs water,logistic ridge regression with pca,Features standardised,up,0.599557522123894,0.743988684582744,0.0812182741116751,0.595022624434389,0.992452830188679,0.8,0.0427807486631016
Transfer learning vs water,logistic ridge regression with pca,Features standardised,smote,0.743362831858407,0.812903225806452,0.591549295774648,0.709859154929578,0.950943396226415,0.865979381443299,0.449197860962567
Transfer learning vs water,logistic lasso regression without pca,Features standardised,no sampling,0.586283185840708,0.739191073919107,,0.586283185840708,1,,0
Transfer learning vs water,logistic lasso regression without pca,Features standardised,down,0.586283185840708,0.739191073919107,,0.586283185840708,1,,0
Transfer learning vs water,logistic lasso regression without pca,Features standardised,up,0.586283185840708,0.739191073919107,,0.586283185840708,1,,0
Transfer learning vs water,logistic lasso regression without pca,Features standardised,smote,0.586283185840708,0.739191073919107,,0.586283185840708,1,,0
Transfer learning vs water,logistic ridge regression with pca,Features level,no sampling,0.77212389380531,0.825719120135364,0.670926517571885,0.748466257668712,0.920754716981132,0.833333333333333,0.561497326203209
Transfer learning vs water,logistic ridge regression with pca,Features level,down,0.77212389380531,0.825127334465195,0.673015873015873,0.75,0.916981132075472,0.828125,0.566844919786096
Transfer learning vs water,logistic ridge regression with pca,Features level,up,0.769911504424779,0.823728813559322,0.668789808917198,0.747692307692308,0.916981132075472,0.826771653543307,0.561497326203209
Transfer learning vs water,logistic ridge regression with pca,Features level,smote,0.77212389380531,0.826306913996627,0.668810289389068,0.746951219512195,0.924528301886792,0.838709677419355,0.556149732620321
Transfer learning vs water,logistic lasso regression without pca,Features level,no sampling,0.586283185840708,0.739191073919107,,0.586283185840708,1,,0
Transfer learning vs water,logistic lasso regression without pca,Features level,down,0.586283185840708,0.739191073919107,,0.586283185840708,1,,0
Transfer learning vs water,logistic lasso regression without pca,Features level,up,0.586283185840708,0.739191073919107,,0.586283185840708,1,,0
Transfer learning vs water,logistic lasso regression without pca,Features level,smote,0.586283185840708,0.739191073919107,,0.586283185840708,1,,0
Transfer learning vs water,Decision Tree,Features standardised,no sampling,0.776548672566372,0.830820770519263,0.671009771986971,0.746987951807229,0.935849056603774,0.858333333333333,0.550802139037433
Transfer learning vs water,Decision Tree,Features standardised,down,0.756637168141593,0.804964539007092,0.676470588235294,0.759197324414716,0.856603773584906,0.751633986928105,0.614973262032086
Transfer learning vs water,Decision Tree,Features standardised,up,0.752212389380531,0.806228373702422,0.656441717791411,0.744408945686901,0.879245283018868,0.769784172661871,0.572192513368984
Transfer learning vs water,Decision Tree,Features standardised,smote,0.765486725663717,0.820945945945946,0.66025641025641,0.743119266055046,0.916981132075472,0.824,0.550802139037433
Transfer learning vs water,Gradient Boosting,Features standardised,no sampling,0.763274336283186,0.817094017094017,0.664576802507837,0.746875,0.90188679245283,0.803030303030303,0.566844919786096
Transfer learning vs water,Gradient Boosting,Features standardised,down,0.752212389380531,0.802816901408451,0.666666666666667,0.752475247524752,0.860377358490566,0.751677852348993,0.598930481283422
